"Library","Sample","ID_order","site","from","to","Feature.ID","Confidence","Reads","k","p","c","o","f","g","s"
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","63cbf205978bd08a2360e291c4df8e3b","0.999997716102478",81,"Fungi_4751","Ascomycota_4890","Ascomycetes_-67464",NA,NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","69a8a7322bd45f64630dcc355a1e5114","0.805478636501538",80,"Fungi_4751","Basidiomycota_5204","Agaricomycetes_155619","Polyporales_5303","Polyporaceae_5317","Picipes_1871912","Picipes_badius_196231"
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","0818b54bc8491e9ca30cf7de1cc0eedc","0.969990226499893",70,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550","Glomerellales_1028384","Glomerellaceae_681950","Colletotrichum_5455","Colletotrichum_salicis_1209931"
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","d0045eca281be7c1a39b8db1f0a5f63d","0.556259345935238",69,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","cfcaeca651274535c2d397b09257b18a","0.813834899945192",63,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","e75a78d0e5e97379aded12cb2d3e9b77","0.941256683637283",58,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","6f8e48be787d95a1a4fdec99a3f781d4","0.689521769449841",58,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","8270514ad820103cc7adb495857263d0","0.684488549128601",57,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","3d042a847d0a3208343616c2c95242f0","0.546052228910285",57,"Fungi_4751","Basidiomycota_5204","Agaricomycetes_155619","Agaricales_5338","Hygrophoraceae_51005","Hygrocybe_51006",NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","6529e354b07834a6e157a878f423cf77","0.999113146396814",55,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Mycosphaerellales_2726947","Mycosphaerellaceae_93133","Cercospora_29002","Cercospora_nicotianae_29003"
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","5eca08888a68693d5f5d5d40ca95e8c8","0.615139591491474",54,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550","Hypocreales_5125",NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","e4e2c42f6b42c0e0f2e503990a5b0ea7","0.970797187989711",53,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","bea38624d47a810e42d4fa445f927a5d","0.965974197174914",52,"Fungi_4751","Ascomycota_4890","Lecanoromycetes_147547","Lecanorales_5197","Parmeliaceae_78060","Hypogymnia_87258","Hypogymnia_vittata_315943"
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","70b03de450f8824c3eae6efb82d4ab01","0.869177566592948",50,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","ad46c6c92dcd370f9781679ebaa70758","0.412342465348987",45,"Fungi_4751","Basidiomycota_5204","Microbotryomycetes_162481","Sporidiobolales_231213","Sporidiobolaceae_1799696",NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","79868530de056c6cbd4b57242f8e948c","0.99953770604374",44,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","d81f6cdff61b07652ac3a1e24f7d4d34","0.985570670322772",43,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","d7737e0cbaff2b2affabf71433067b46","0.794321213685288",43,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","313af605cd82303ffe6cf4b8ab9d0d34","0.799061550015964",42,"Viridiplantae_33090","Chlorophyta_3041","Trebouxiophyceae_75966",NA,NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","c19214d5953fb460b7d11e6f5e7632c3","0.980202218281149",42,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","cced06f478cfa3f4accd080ed1b89419","0.647718179991638",42,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","3d09129b662a5ee4614a6106eee17a46","0.17711932081119",41,"Fungi_4751","Basidiomycota_5204","Agaricomycetes_155619","Boletales_68889","Boletaceae_5368","Tylopilus_80671",NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","9c5ec9063b70290cf5721f64c0f037d6","0.509793298304291",38,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","3a9c442c48a50c5e6eaa3a71fe25b8a3","0.414703698255577",37,"Metazoa_33208","Mollusca_6447","Gastropoda_6448",NA,NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","817202ae0291849e610cf2e56e9e17d0","0.275806796010286",37,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","c17a6295766fd71b0f8776e8a8174ade","0.836415984535404",34,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","bcf59b4926413543b3fb02800d2d5b80","0.999999999844206",33,"Eukaryota_2759_kingdom","Oomycota_4762","Oomycota_4762_class","Peronosporales_4776","Peronosporaceae_4777","Plasmopara_4780","Plasmopara_carveri_3350122"
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","990896d145f2a4f99f1ddd564b17acff","0.873350860040267",33,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550","Hypocreales_5125",NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","0bc004d35f205c438a2e00b301c91f16","0.73431778769337",32,"Fungi_4751","Basidiomycota_5204","Exobasidiomycetes_452283","Microstromatales_162475","Microstromatales_162475_family","Jaminaea_561108",NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","1bb27e80768d0b29f6c05308aec98723","0.94880441856436",32,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","1538f65dfa696771cffe185bc37aed85","0.999999999076621",31,"Metazoa_33208","Arthropoda_6656","Arachnida_6854","Trombidiformes_83136","Eriophyidae_70320","Shevtchenkella_1452708","Shevtchenkella_serrata_2883626"
"pt2","PUF.BOT.5","PUF_BOT_05","Botanical Garden","12/07/2024","26/07/2024","23abec441a8c1e5572654196b70b66dd","0.659619320198787",31,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","b43d19c6734061aba20cde4334b0c772","0.933623859448047",535,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Cladosporiales_2726946","Cladosporiaceae_452563","Cladosporium_5498","Cladosporium_bruhnei_450181"
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","bec08d51eb66022d7172c03768d5fd5d","0.937210778414611",29,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Cladosporiales_2726946","Cladosporiaceae_452563","Cladosporium_5498","Cladosporium_cladosporioides_29917"
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","8ccdd426084d53cca9f91412b92cd91e","0.498870169867322",228,"Fungi_4751","Basidiomycota_5204","Cystobasidiomycetes_432005","Cystobasidiales_204043","Cystobasidiaceae_34418",NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","9fef5822b6479afee6e10ef53e9236c2","0.388924696350803",42,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","0654cc62f2b2d1f6652ba8acca4ba9fb","0.959194747463117",113,"Fungi_4751","Basidiomycota_5204","Exobasidiomycetes_452283","Microstromatales_162475","Microstromatales_162475_family","Jaminaea_561108",NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","945bd633c00552164446ce1c2ba94461","0.947741379948713",217,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","4df3521688221ba63732d3172cbad532","0.587660626731592",50,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","a26e6cc23365c60897b7d620c23de990","0.944259328386728",92,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Lepidoptera_7088","Pyralidae_7135","Pionidia_2613197",NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","efbf72a920a03347f6407072b84a43f9","0.999459556668486",120,"Fungi_4751","Basidiomycota_5204","Agaricomycetes_155619","Russulales_452342","Peniophoraceae_103393","Peniophora_40463","Peniophora_lycii_154539"
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","b4973746d688a7879255e08741b614fc","0.830431601896564",49,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","a0cd4bc500d745b03d73e63afb6a4143","0.963001766880495",91,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","3b409e2eda2f55e2ca3900a715e46249","0.822506205667299",49,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","0cfdb2fd1280dadc3e6649c3acd0bf5f","1",46,"Fungi_4751","Basidiomycota_5204","Exobasidiomycetes_452283","Microstromatales_162475",NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","98d2a53535a08812e4a0db8fc3b0c5ce","0.989750383875536",50,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","18a2e110004e455b097f83f0c05922c6","0.975304870433857",31,"Metazoa_33208","Chordata_7711","Mammalia_40674","Primates_9443","Hominidae_9604","Homo_9605","Homo_sapiens_9606"
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","7c5150237cc50f69001a07b4654a4c41","0.416698243847033",41,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","349cecdaccca192a5aa609e9184c3c8e","0.674856366161648",107,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550","Hypocreales_5125",NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","5f55b40d2f45184f5c9a56b8f5713317","0.711362304659374",86,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","e3625b78fc7d223a7bce189dca39f019","0.931434102040716",44,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Pleosporales_92860","Shiraiaceae_224418","Shiraia_224419","Shiraia_bambusicola_224420"
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","8270514ad820103cc7adb495857263d0","0.684488549128601",81,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","e4e2c42f6b42c0e0f2e503990a5b0ea7","0.970797187989711",81,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","e9e1a86cfe2cba496becdcea2eb45b9d","0.571050464731067",69,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550","Hypocreales_5125",NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","fcaa7e5bd28188b7993fdf4ffc7d9b7f","0.996822142667246",34,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","353cf88b067a953f6a7463a158fb4458","0.956710293760633",268,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","32d7c434253ab66ac640badd3685ad56","0.999125894285718",130,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","df9f56f50b9901074d04b075c16957db","0.777646822932057",77,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","048b1506652548effeac9d8c7a066229","0.999974954211271",75,"Metazoa_33208","Arthropoda_6656","Arachnida_6854","Trombidiformes_83136","Phytoptidae_1221082","Trisetacus_1227674","Trisetacus_thujae_2695370"
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","707f18cbbafd24bac2dc8a5b73526c89","0.997977149338515",72,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","6dbf6710e8979d4a00b15c2964b20551","0.322347252633848",65,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","a9649dc75c437494ef47fb5c4191b00f","0.499632601664568",64,"Fungi_4751","Mucoromycota_1913637","Mucoromycetes_2212703","Mucorales_4827","Lichtheimiaceae_499202","Lichtheimia_688353","Lichtheimia_hongkongensis_549293"
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","0adb28207d9013bb2c7dbc7888a17a5a","0.977492912521886",62,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","34ed5dc2d6b56e0c8bd9d85449928cab","0.999999999998991",62,"Fungi_4751","Ascomycota_4890","Lecanoromycetes_147547","Lecanorales_5197","Ramalinaceae_56478",NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","29a4dba1bfa1956fdee8b74924825ea4","0.757825971072733",60,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","ffe7294e1c2bc61fb928c49ef556e185","0.63582603301185",59,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","1bc80d244fbe72a22ebd2313111c972f","0.652239313136515",58,"Fungi_4751","Ascomycota_4890",NA,NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","0ba7f6bb10f8942755a4f712e7edd234","0.652448760589441",56,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","6b0d07a473eb76bedbf9d0f363f2848b","0.99992583245554",54,"Fungi_4751","Ascomycota_4890","Eurotiomycetes_147545","Eurotiales_5042","Aspergillaceae_1131492","Aspergillus_5052","Aspergillus_fumigatus_746128"
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","f45a3c8ce5905a5dbb537ae4f85338f2","0.98004246106181",52,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","83f4a8265c04c17446e59b8275ea6aef","0.656356612132249",49,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","ddfd319f3d88ba3067d804c949cf1f1a","0.436151395675201",47,"Fungi_4751","Ascomycota_4890",NA,NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","332d4393db73c7427984790777e06dd6","0.353990995074119",45,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","d5b7e54064dd050f95bd94e5f21f7880","0.195993521143353",45,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Hymenoptera_7399",NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","d34620f9010b056ae75236e89a5e85dc","0.634892036069937",43,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","c8ac0bf602c206a03abb8013b161adad","0.934118238061332",43,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","d11327923f9891763cf14b7c9d17d63b","0.546901881168551",43,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","6532a188bd6e5ff1cf3dcec397d8387a","0.906026522778471",42,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","2243bf1dd1e267282575ff7c453fc2b1","0.999885022533997",41,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","9de6f98eb94fb9e0c6396d076e62c840","0.711516670393405",40,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550","Hypocreales_5125",NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","0da03bee56cd2894f91b852c221c84d0","0.536459125746362",40,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","a4fd0321a092d37f79abe724924ec99d","0.253537472649972",39,"Metazoa_33208","Arthropoda_6656",NA,NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","8c64542121a0ba4d67a0eedd4eeead17","0.99999999999649",38,"Eukaryota_2759_kingdom","Heterolobosea_5752","Heterolobosea_5752_class","Heterolobosea_5752_class_order","Acrasidae_1144924","Acrasis_43694","Acrasis_kona_1008807"
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","2c6c960470dac1d537a2e7d6da33a9f6","0.952860593744257",38,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","34df659fb1909ef2f3756ff203dc7472","0.747398931406143",37,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","e961ee812e814a754542db23bae2cf68","0.390753683146527",37,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","1eb7cf43f6d42bb656bf9359335ec358","0.99714878963493",36,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Hemiptera_7524","Aphididae_27482","Eriosoma_133081","Eriosoma_americanum_527649"
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","80b49ad4a2a92c44a7111bd3822b3734","0.570088389375488",36,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","e97fe7d8452dcbaa49c219b8545767c6","0.990267536436424",35,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","21e486e5b0390082e16f41592cd6db47","0.208806068792897",34,"Metazoa_33208","Cnidaria_6073",NA,NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","6d6c5d4b667b5aa9b127138a0965092b","0.553313663934411",34,"Fungi_4751","Basidiomycota_5204","Agaricomycetes_155619","Auriculariales_5226","Auriculariaceae_5227","Auricularia_5230","Auricularia_auricula-judae_29892"
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","aa7b506e6bb5560e875a78bec0f910e8","0.947665774510226",34,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","72ea551712e1e5c28f4e9a189adf6d90","0.426103154269762",33,"Fungi_4751","Ascomycota_4890",NA,NA,NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","c1749f731e79408f8e53db1e81a21bd9","0.311511024666531",31,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Hemiptera_7524",NA,NA,NA
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","295ddcc48ca701ccb0d8e8ff7c7ff783","0.929189145031692",30,"Fungi_4751","Basidiomycota_5204","Tremellomycetes_155616","Tremellales_5234","Bulleribasidiaceae_1884640","Dioszegia_165440","Dioszegia_changbaiensis_234950"
"pt2","PUF.BOT.1","PUF_BOT_01","Botanical Garden","17/05/2024","31/05/2024","1bdca4143e86fddb1553b2f77d3f876d","0.999999999356774",30,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Diptera_7147","Chironomidae_7149","Heleniella_611355",NA
"pt2","PUF.IPEX.5","PUF_IPEX_05","IPEX","10/07/2024","24/07/2024","0c11abb10ca8c4ca6a9466f89d510f2e","0.907238614804815",3773,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Hemiptera_7524","Pentatomidae_160513","Glypsus_-21471","Glypsus_conspicuus_-21472"
"pt2","PUF.IPEX.5","PUF_IPEX_05","IPEX","10/07/2024","24/07/2024","589974931988706a852f1bb2c5aa12dc","0.814574741442148",2006,"Fungi_4751","Basidiomycota_5204","Exobasidiomycetes_452283","Microstromatales_162475","Microstromatales_162475_family","Jaminaea_561108",NA
"pt2","PUF.IPEX.5","PUF_IPEX_05","IPEX","10/07/2024","24/07/2024","f7718bbdbd503a21d2692b3b333490cb","0.55302161898262",184,"Fungi_4751","Basidiomycota_5204","Exobasidiomycetes_452283","Microstromatales_162475","Microstromatales_162475_family","Jaminaea_561108",NA
"pt2","PUF.IPEX.5","PUF_IPEX_05","IPEX","10/07/2024","24/07/2024","eec2170a8f2d0cd7dc3a18841a1ea5c7","0.999999999699554",1656,"Fungi_4751","Basidiomycota_5204","Exobasidiomycetes_452283","Microstromatales_162475",NA,NA,NA
"pt2","PUF.IPEX.5","PUF_IPEX_05","IPEX","10/07/2024","24/07/2024","b43d19c6734061aba20cde4334b0c772","0.933623859448047",1969,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Cladosporiales_2726946","Cladosporiaceae_452563","Cladosporium_5498","Cladosporium_bruhnei_450181"
"pt2","PUF.IPEX.5","PUF_IPEX_05","IPEX","10/07/2024","24/07/2024","bec08d51eb66022d7172c03768d5fd5d","0.937210778414611",322,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Cladosporiales_2726946","Cladosporiaceae_452563","Cladosporium_5498","Cladosporium_cladosporioides_29917"
"pt2","PUF.IPEX.5","PUF_IPEX_05","IPEX","10/07/2024","24/07/2024","0d1a483ebd4773116542454b0cc1a266","0.88739453904822",134,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt2","PUF.IPEX.5","PUF_IPEX_05","IPEX","10/07/2024","24/07/2024","42a334b44b84641c69386150c7cde441","0.975711405297424",336,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt2","PUF.IPEX.5","PUF_IPEX_05","IPEX","10/07/2024","24/07/2024","c0899651ae378553204b1e5ea53060b9","0.621258210680944",228,"Fungi_4751","Basidiomycota_5204","Exobasidiomycetes_452283","Microstromatales_162475","Microstromatales_162475_family","Jaminaea_561108",NA
