"Level","site","ID_order","from","to","Taxon","Reads","Fx"
"o","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Trombidiformes_83136",126,0.0472618154538635
"o","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Lepidoptera_7088",43,0.0161290322580645
"o","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Hymenoptera_7399",17,0.00637659414853713
"o","Botanical Garden","PUF_BOT_07","09/08/2024","23/08/2024","Primates_9443",17,0.00637659414853713
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Hemiptera_7524",599,0.491789819376026
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024",NA,389,0.319376026272578
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Trombidiformes_83136",128,0.105090311986864
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Hymenoptera_7399",41,0.0336617405582923
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Diptera_7147",40,0.0328407224958949
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Lepidoptera_7088",12,0.00985221674876847
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Orthoptera_6993",6,0.00492610837438424
"o","Botanical Garden","PUF_BOT_08","23/08/2024","06/09/2024","Primates_9443",3,0.00246305418719212
"o","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Hemiptera_7524",1128,0.764745762711864
"o","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024",NA,170,0.115254237288136
"o","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Lepidoptera_7088",155,0.105084745762712
"o","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Primates_9443",11,0.00745762711864407
"o","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Trombidiformes_83136",5,0.00338983050847458
"o","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Diptera_7147",4,0.00271186440677966
"o","Botanical Garden","PUF_BOT_09","06/09/2024","20/09/2024","Stylommatophora_6527",2,0.00135593220338983
"o","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Hemiptera_7524",2761,0.716584479626265
"o","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024",NA,666,0.1728523228653
"o","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Artiodactyla_91561",327,0.0848689332987283
"o","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Lepidoptera_7088",81,0.0210225798079419
"o","Botanical Garden","PUF_BOT_10","20/09/2024","04/10/2024","Hymenoptera_7399",18,0.00467168440176486
"o","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024",NA,218,0.865079365079365
"o","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Hemiptera_7524",23,0.0912698412698413
"o","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Diptera_7147",9,0.0357142857142857
"o","Boucherville","PUF_BOU_01","27/05/2024","10/06/2024","Primates_9443",2,0.00793650793650794
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Symphypleona_79705",401,0.378301886792453
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Diptera_7147",238,0.224528301886792
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024",NA,194,0.183018867924528
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Sarcoptiformes_83137",77,0.0726415094339623
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Hemiptera_7524",51,0.0481132075471698
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Primates_9443",34,0.0320754716981132
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Coleoptera_7041",24,0.0226415094339623
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Lepidoptera_7088",21,0.019811320754717
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Trombidiformes_83136",9,0.00849056603773585
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Rodentia_9989",8,0.00754716981132075
"o","Boucherville","PUF_BOU_02","10/06/2024","24/06/2024","Hymenoptera_7399",3,0.00283018867924528
"o","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Symphypleona_79705",277,0.424196018376723
"o","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Hemiptera_7524",175,0.267993874425727
"o","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024",NA,84,0.128637059724349
"o","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Artiodactyla_91561",57,0.0872894333843798
"o","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Trombidiformes_83136",35,0.0535987748851455
"o","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Lepidoptera_7088",17,0.0260336906584992
"o","Boucherville","PUF_BOU_03","24/06/2024","08/07/2024","Orthoptera_6993",8,0.0122511485451761
"o","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Hemiptera_7524",344,0.573333333333333
"o","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024",NA,98,0.163333333333333
"o","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Diptera_7147",46,0.0766666666666667
"o","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Hymenoptera_7399",34,0.0566666666666667
"o","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Orthoptera_6993",32,0.0533333333333333
"o","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Lepidoptera_7088",24,0.04
"o","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Symphypleona_79705",8,0.0133333333333333
"o","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Coleoptera_7041",7,0.0116666666666667
"o","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Primates_9443",4,0.00666666666666667
"o","Boucherville","PUF_BOU_04","08/07/2024","22/07/2024","Artiodactyla_91561",3,0.005
"o","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Hemiptera_7524",2011,0.817812118747458
"o","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024",NA,233,0.0947539650264335
"o","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Diptera_7147",102,0.0414802765351769
"o","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Mesostigmata_34634",34,0.013826758845059
"o","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Trombidiformes_83136",23,0.00935339568930459
"o","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Hymenoptera_7399",20,0.00813338755591704
"o","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Coleoptera_7041",19,0.00772671817812119
"o","Boucherville","PUF_BOU_05","22/07/2024","05/08/2024","Lepidoptera_7088",17,0.00691337942252948
"o","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Hemiptera_7524",568,0.662004662004662
"o","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024",NA,167,0.194638694638695
"o","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Lepidoptera_7088",37,0.0431235431235431
"o","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Anostraca_6659",30,0.034965034965035
"o","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Odonata_6961",18,0.020979020979021
"o","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Hymenoptera_7399",13,0.0151515151515152
"o","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Trombidiformes_83136",12,0.013986013986014
"o","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Diptera_7147",8,0.00932400932400932
"o","Boucherville","PUF_BOU_06","05/08/2024","19/08/2024","Symphypleona_79705",5,0.00582750582750583
"o","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024",NA,112,0.343558282208589
"o","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Hemiptera_7524",101,0.309815950920245
"o","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Artiodactyla_91561",60,0.184049079754601
"o","Boucherville","PUF_BOU_07","19/08/2024","02/09/2024","Symphypleona_79705",53,0.162576687116564
"o","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024","Hemiptera_7524",1740,0.775401069518717
"o","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024",NA,390,0.17379679144385
"o","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024","Rodentia_9989",32,0.0142602495543672
"o","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024","Diptera_7147",30,0.0133689839572193
"o","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024","Hymenoptera_7399",30,0.0133689839572193
"o","Boucherville","PUF_BOU_08","02/09/2024","16/09/2024","Lepidoptera_7088",22,0.00980392156862745
"o","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Hemiptera_7524",1264,0.69757174392936
"o","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024",NA,293,0.161699779249448
"o","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Trombidiformes_83136",120,0.0662251655629139
"o","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Primates_9443",68,0.0375275938189845
"o","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Rodentia_9989",21,0.0115894039735099
"o","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Coleoptera_7041",19,0.010485651214128
"o","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Lepidoptera_7088",17,0.00938189845474614
"o","Boucherville","PUF_BOU_09","16/09/2024","30/09/2024","Stylommatophora_6527",10,0.00551876379690949
"o","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Hemiptera_7524",48,0.428571428571429
"o","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024",NA,32,0.285714285714286
"o","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Artiodactyla_91561",21,0.1875
"o","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Primates_9443",7,0.0625
"o","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Trombidiformes_83136",3,0.0267857142857143
"o","IPEX","PUF_IPEX_01","15/05/2024","29/05/2024","Lepidoptera_7088",1,0.00892857142857143
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024",NA,1208,0.665564738292011
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Hemiptera_7524",182,0.100275482093664
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Trombidiformes_83136",167,0.0920110192837466
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Diptera_7147",143,0.0787878787878788
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Hymenoptera_7399",61,0.0336088154269972
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Coleoptera_7041",23,0.0126721763085399
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Lepidoptera_7088",17,0.009366391184573
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Primates_9443",7,0.00385674931129477
"o","IPEX","PUF_IPEX_02","29/05/2024","12/06/2024","Symphypleona_79705",7,0.00385674931129477
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Araneae_6893",9871,0.871919441745429
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024",NA,739,0.0652769190000883
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Hemiptera_7524",361,0.0318876424344139
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Trombidiformes_83136",96,0.00847981627064747
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Lepidoptera_7088",73,0.00644819362247151
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Symphypleona_79705",73,0.00644819362247151
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Artiodactyla_91561",52,0.00459323381326738
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Mesostigmata_34634",17,0.00150163413126049
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Coleoptera_7041",13,0.00114830845331684
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Diplostraca_84337",12,0.00105997703383093
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Primates_9443",8,0.000706651355887289
"o","IPEX","PUF_IPEX_03","12/06/2024","26/06/2024","Diptera_7147",6,0.000529988516915467
"o","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Hemiptera_7524",1057,0.522233201581028
"o","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024",NA,438,0.216403162055336
"o","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Trombidiformes_83136",258,0.127470355731225
"o","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Lepidoptera_7088",138,0.0681818181818182
"o","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Artiodactyla_91561",48,0.0237154150197628
"o","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Hymenoptera_7399",27,0.0133399209486166
"o","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Sarcoptiformes_83137",27,0.0133399209486166
"o","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Rodentia_9989",22,0.0108695652173913
"o","IPEX","PUF_IPEX_04","26/06/2024","10/07/2024","Primates_9443",9,0.00444664031620553
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Hemiptera_7524",3949,0.672170212765957
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Trombidiformes_83136",1073,0.18263829787234
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024",NA,556,0.0946382978723404
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Symphypleona_79705",127,0.0216170212765957
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Hymenoptera_7399",51,0.00868085106382979
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Primates_9443",49,0.00834042553191489
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Trichoptera_30263",27,0.00459574468085106
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Odonata_6961",13,0.00221276595744681
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Stylommatophora_6527",12,0.00204255319148936
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Lepidoptera_7088",10,0.00170212765957447
"o","IPEX","PUF_IPEX_05","10/07/2024","24/07/2024","Anostraca_6659",8,0.00136170212765957
"o","IPEX","PUF_IPEX_06","24/07/2024","07/08/2024","Hemiptera_7524",832,0.769657724329325
"o","IPEX","PUF_IPEX_06","24/07/2024","07/08/2024",NA,218,0.201665124884366
"o","IPEX","PUF_IPEX_06","24/07/2024","07/08/2024","Lepidoptera_7088",18,0.0166512488436633
"o","IPEX","PUF_IPEX_06","24/07/2024","07/08/2024","Hymenoptera_7399",6,0.00555041628122109
"o","IPEX","PUF_IPEX_06","24/07/2024","07/08/2024","Primates_9443",4,0.00370027752081406
"o","IPEX","PUF_IPEX_06","24/07/2024","07/08/2024","Rodentia_9989",3,0.00277520814061055
"o","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Hemiptera_7524",1147,0.646197183098592
"o","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024",NA,456,0.256901408450704
"o","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Hymenoptera_7399",89,0.0501408450704225
"o","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Lepidoptera_7088",53,0.0298591549295775
"o","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Rodentia_9989",10,0.00563380281690141
"o","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Diptera_7147",9,0.00507042253521127
"o","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Trombidiformes_83136",6,0.00338028169014085
"o","IPEX","PUF_IPEX_07","07/08/2024","21/08/2024","Primates_9443",5,0.0028169014084507
"o","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024","Hemiptera_7524",1500,0.632377740303541
"o","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024",NA,712,0.300168634064081
"o","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024","Artiodactyla_91561",70,0.0295109612141653
"o","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024","Diptera_7147",58,0.0244519392917369
"o","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024","Primates_9443",17,0.00716694772344013
"o","IPEX","PUF_IPEX_08","21/08/2024","04/09/2024","Hymenoptera_7399",15,0.00632377740303541
"o","IPEX","PUF_IPEX_09","04/09/2024","18/09/2024","Hemiptera_7524",1022,0.846026490066225
"o","IPEX","PUF_IPEX_09","04/09/2024","18/09/2024",NA,150,0.124172185430464
"o","IPEX","PUF_IPEX_09","04/09/2024","18/09/2024","Lepidoptera_7088",36,0.0298013245033113
"o","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Hemiptera_7524",2769,0.62946124119118
"o","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024",NA,713,0.16208229142987
"o","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Psocoptera_30259",574,0.130484200954762
"o","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Lepidoptera_7088",184,0.0418276881109343
"o","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Diptera_7147",83,0.0188679245283019
"o","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Hymenoptera_7399",52,0.0118208683791771
"o","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Julida_41448",17,0.00386451466242328
"o","IPEX","PUF_IPEX_10","18/09/2024","02/10/2024","Trombidiformes_83136",7,0.00159127074335076
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Lepidoptera_7088",6095,0.684370087581406
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Trombidiformes_83136",1519,0.170559173590838
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024",NA,850,0.0954412755445767
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Mesostigmata_34634",114,0.0128003593083315
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Diptera_7147",105,0.0117898046260948
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Hemiptera_7524",84,0.00943184370087581
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Araneae_6893",76,0.00853357287222097
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Hymenoptera_7399",34,0.00381765102178307
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Ephemeroptera_30073",13,0.00145969009656411
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Primates_9443",13,0.00145969009656411
"o","Jean-Drapeau","PUF_JD_01","22/05/2024","05/06/2024","Coleoptera_7041",3,0.000336851560745565
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Lepidoptera_7088",13685,0.960014030164854
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024",NA,280,0.0196422307962119
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Trichoptera_30263",140,0.00982111539810593
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Araneae_6893",46,0.00322693791652052
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Diptera_7147",25,0.00175377060680463
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Trombidiformes_83136",25,0.00175377060680463
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Passeriformes_9126",10,0.000701508242721852
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Hemiptera_7524",9,0.000631357418449667
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Isopoda_29979",9,0.000631357418449667
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Symphypleona_79705",7,0.000491055769905296
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Hymenoptera_7399",5,0.000350754121360926
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Julida_41448",5,0.000350754121360926
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Orthoptera_6993",5,0.000350754121360926
"o","Jean-Drapeau","PUF_JD_02","05/06/2024","19/06/2024","Primates_9443",4,0.000280603297088741
"o","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Hemiptera_7524",458,0.439117929050815
"o","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024",NA,177,0.169702780441035
"o","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Diptera_7147",130,0.12464046021093
"o","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Primates_9443",100,0.0958772770853308
"o","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Lepidoptera_7088",84,0.0805369127516778
"o","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Trombidiformes_83136",44,0.0421860019175455
"o","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Neuroptera_7516",31,0.0297219558964525
"o","Jean-Drapeau","PUF_JD_03","19/06/2024","03/07/2024","Hymenoptera_7399",19,0.0182166826462128
"o","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Hemiptera_7524",996,0.603270745003028
"o","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Artiodactyla_91561",217,0.131435493640218
"o","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Araneae_6893",153,0.0926711084191399
"o","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Lepidoptera_7088",149,0.0902483343428225
"o","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024",NA,108,0.0654149000605694
"o","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Hymenoptera_7399",16,0.00969109630526953
"o","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Primates_9443",7,0.00423985463355542
"o","Jean-Drapeau","PUF_JD_04","03/07/2024","17/07/2024","Coleoptera_7041",5,0.00302846759539673
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Araneae_6893",1710,0.406079316076941
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Hemiptera_7524",1479,0.351222987413916
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Lepidoptera_7088",297,0.0705295654238898
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Diptera_7147",267,0.0634053668962242
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024",NA,158,0.0375207789123724
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Trombidiformes_83136",129,0.0306340536689622
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Anostraca_6659",45,0.0106862977914985
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Artiodactyla_91561",45,0.0106862977914985
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Coleoptera_7041",38,0.00902398480170981
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Hymenoptera_7399",32,0.00759914509617668
"o","Jean-Drapeau","PUF_JD_05","17/07/2024","31/07/2024","Primates_9443",11,0.00261220612681073
"o","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Hemiptera_7524",3564,0.890332250811891
"o","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Araneae_6893",122,0.0304771421433925
"o","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024",NA,122,0.0304771421433925
"o","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Diptera_7147",89,0.0222333250062453
"o","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Hymenoptera_7399",47,0.0117411941044217
"o","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Lepidoptera_7088",38,0.00949288033974519
"o","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Trombidiformes_83136",11,0.00274793904571571
"o","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Orthoptera_6993",5,0.00124906320259805
"o","Jean-Drapeau","PUF_JD_06","31/07/2024","14/08/2024","Trichoptera_30263",5,0.00124906320259805
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Hemiptera_7524",2445,0.533028122956181
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Coleoptera_7041",867,0.189012426422498
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Trichoptera_30263",592,0.129060388053194
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024",NA,377,0.0821887944190103
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Trombidiformes_83136",95,0.0207107041639416
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Hymenoptera_7399",64,0.0139524743841291
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Araneae_6893",62,0.013516459559625
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Lepidoptera_7088",53,0.0115543928493569
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Symphypleona_79705",23,0.00501417048179638
"o","Jean-Drapeau","PUF_JD_07","14/08/2024","28/08/2024","Primates_9443",9,0.00196206671026815
"o","Jean-Drapeau","PUF_JD_08","28/08/2024","11/09/2024","Araneae_6893",8581,0.981807780320366
"o","Jean-Drapeau","PUF_JD_08","28/08/2024","11/09/2024","Hemiptera_7524",119,0.0136155606407323
"o","Jean-Drapeau","PUF_JD_08","28/08/2024","11/09/2024",NA,25,0.0028604118993135
"o","Jean-Drapeau","PUF_JD_08","28/08/2024","11/09/2024","Lepidoptera_7088",6,0.00068649885583524
"o","Jean-Drapeau","PUF_JD_08","28/08/2024","11/09/2024","Trombidiformes_83136",6,0.00068649885583524
"o","Jean-Drapeau","PUF_JD_08","28/08/2024","11/09/2024","Diptera_7147",3,0.00034324942791762
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Hemiptera_7524",746,0.613991769547325
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Lepidoptera_7088",227,0.186831275720165
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024",NA,103,0.0847736625514403
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Neuroptera_7516",69,0.0567901234567901
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Diptera_7147",34,0.0279835390946502
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Araneae_6893",20,0.0164609053497942
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Artiodactyla_91561",9,0.00740740740740741
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Hymenoptera_7399",3,0.00246913580246914
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Primates_9443",2,0.00164609053497942
"o","Jean-Drapeau","PUF_JD_09","11/09/2024","25/09/2024","Sarcoptiformes_83137",2,0.00164609053497942
"o","Jean-Drapeau","PUF_JD_10","25/09/2024","09/10/2024","Hemiptera_7524",7699,0.88484082289392
"o","Jean-Drapeau","PUF_JD_10","25/09/2024","09/10/2024","Araneae_6893",261,0.0299965521204459
"o","Jean-Drapeau","PUF_JD_10","25/09/2024","09/10/2024","Diptera_7147",243,0.0279278243880014
